ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-MMU-1679131,Trafficking and processing of endosomal TLR,10,-0.7631888010196153,-1.8756020520571,0.0013308433422707445,0.01789057758850039,0.013335032556796802,2211,"tags=60%, list=14%, signal=52%",22027/19141/13030/13039/13040/13038
R-MMU-9696264,RND3 GTPase cycle,37,0.5312275795050039,1.8486516283453984,0.0014509884021121076,0.018819846179011814,0.014027677992483778,4080,"tags=57%, list=25%, signal=42%",13510/71435/208994/19877/109620/14252/233877/11855/233489/71228/83669/170791/50875/226525/21927/74194/64652/53382/93840/16709/216197
R-MMU-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,16,-0.666785588244373,-1.832308363416581,0.0014708542682278537,0.018819846179011814,0.014027677992483778,2877,"tags=56%, list=18%, signal=46%",17311/15254/93759/16590/103573/21386/56637/66143/231872
R-MMU-202403,TCR signaling,96,-0.39691564293890186,-1.6227589203468131,0.0014685806121363396,0.018819846179011814,0.014027677992483778,3325,"tags=35%, list=21%, signal=28%",224105/18761/19175/240354/94212/16150/18481/22190/19188/103583/18708/93765/26443/78294/19179/19167/16818/19186/69077/18607/26446/18803/16331/74769/16913/216080/621823/18035/17463/22186/12502/26444/66997/22187
R-MMU-68882,Mitotic Anaphase,208,-0.3305489265793157,-1.525243641991958,0.0014242328055241453,0.018819846179011814,0.014027677992483778,2713,"tags=28%, list=17%, signal=24%",218914/12235/22190/234663/226849/73699/19188/30939/52206/23825/67951/52696/227613/26443/20877/78294/67203/19179/72787/13424/19167/26886/103573/19186/17222/69077/22142/26446/170762/22218/50850/208092/22196/69957/66700/100043813/68999/12615/16913/216080/621823/268697/22146/69736/226747/17463/110379/19384/77891/22186/67629/75430/16211/83815/52717/26444/66997/57294/22187
R-MMU-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,72,-0.43268392270800127,-1.6988981479926772,0.0015709234502878679,0.019860960764353758,0.014803689656848078,1794,"tags=29%, list=11%, signal=26%",26443/78294/19179/19167/19186/17222/69077/26446/69957/68999/16913/216080/621823/17463/77891/22186/75430/52717/26444/66997/22187
R-MMU-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,84,-0.4132119553205296,-1.6544554088495367,0.0016193960557943214,0.020232924838277287,0.015080939120214607,1794,"tags=29%, list=11%, signal=26%",26443/78294/19179/109075/19167/103573/19186/69077/72662/18750/26446/27998/11737/12192/16913/621823/11651/17463/56086/22186/69639/26444/66997/22187
R-MMU-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,50,-0.48471682635501867,-1.7771898820533427,0.0016724248381065627,0.02065250207057174,0.0153936778244325,1794,"tags=34%, list=11%, signal=30%",26443/78294/19179/19167/56438/19186/69077/26446/56637/16913/621823/18024/17463/22186/26444/66997/22187
R-MMU-5673001,RAF/MAP kinase cascade,236,-0.3112674833605514,-1.4538782074241254,0.0017085458602072153,0.020856042569426008,0.015545390040844837,2426,"tags=23%, list=15%, signal=20%",13649/226849/73699/19188/15200/215449/11465/21802/20742/14360/235584/16367/18708/11600/26443/109905/71920/78294/19179/11839/16590/216869/19167/16186/56438/26403/67836/19186/13866/69077/12314/14083/26446/12313/101809/19046/14182/18015/14180/74769/16913/621823/13383/14178/57437/17463/14183/22186/53310/14272/11461/26444/66997/19252/22187
R-MMU-5173214,O-glycosylation of TSR domain-containing proteins,31,-0.5472771459400281,-1.803585275407833,0.001765893691334075,0.02131112613859986,0.01588459396989503,4601,"tags=55%, list=29%, signal=39%",210417/21826/269959/224697/80294/226866/100689/11504/18636/77739/66548/216725/240913/23794/207596/233744/208936
R-MMU-3000157,Laminin interactions,12,-0.7198157129720401,-1.8475688625605016,0.0018958287718068526,0.02243377974719692,0.016721382069473767,4151,"tags=92%, list=26%, signal=68%",12830/94216/16775/192897/18074/18073/16403/12826/12827/16400/16412
R-MMU-5683057,MAPK family signaling cascades,262,-0.3062523263408355,-1.4466971045242272,0.0019011677751861794,0.02243377974719692,0.016721382069473767,3565,"tags=31%, list=22%, signal=24%",18595/54153/19170/15234/104252/110157/16184/211255/224105/18761/19175/19053/19730/12315/17311/19262/18481/22190/70178/17165/13649/226849/73699/19188/15200/215449/11465/21802/20742/14360/235584/16367/18708/18749/11600/26443/109905/71920/78294/19179/11839/16590/216869/19167/16186/103573/56438/26403/67836/19186/13866/69077/12314/14083/26446/12313/101809/12445/19046/19247/14182/18015/14180/74769/16913/621823/13383/14178/57437/17463/14183/22186/19353/53310/14272/11461/26444/66997/19252/22187
R-MMU-2980736,Peptide hormone metabolism,39,-0.5220546214078582,-1.8064679490207807,0.0020255051276475296,0.02363831258858985,0.017619200184973306,2972,"tags=41%, list=19%, signal=33%",16323/70495/66286/66482/11421/69048/76687/66624/12873/64138/27226/56529/69019/16000/14688/17228
